date,gross_return,transaction_cost,net_return,turnover,long_contribution,short_contribution,long_exposure,short_exposure,gross_exposure,cumulative_gross,cumulative_net,drawdown
2018-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-02,-0.009525393845234237,0.0005,-0.010025393845234237,1.0,0.005251621590362504,-0.014777015435596742,0.49999999999999994,-0.5,1.0,-0.009525393845234209,-0.010025393845234265,-0.010025393845234265
2018-03-05,0.0031893934746847837,0.0,0.0031893934746847837,0.0,0.007044659095320432,-0.003855265620635647,0.49999999999999994,-0.5,1.0,-0.006366380599523325,-0.006867975296260709,-0.006867975296260709
2018-03-06,-0.0009449130851041028,0.0,-0.0009449130851041028,0.0,0.0016103646621044821,-0.0025552777472085857,0.49999999999999994,-0.5,1.0,-0.007305278008294169,-0.007806398741639242,-0.007806398741639242
2018-03-07,-0.00018718187505334697,0.0,-0.00018718187505334697,0.0,0.004725282246340001,-0.0049124641213933486,0.49999999999999994,-0.5,1.0,-0.007491092467712179,-0.007992119400338726,-0.007992119400338726
2018-03-08,-0.00022361663215182445,0.0,-0.00022361663215182445,0.0,-0.0007841588437028106,0.0005605422115509865,0.49999999999999994,-0.5,1.0,-0.007713033966995297,-0.008213948861666487,-0.008213948861666487
2018-03-09,-0.0012999913526888815,0.0,-0.0012999913526888815,0.0,0.0025340041252005785,-0.0038339954778894604,0.49999999999999994,-0.5,1.0,-0.009002998442224075,-0.009503262151863812,-0.009503262151863812
2018-03-12,0.0004053175229818031,0.0,0.0004053175229818031,0.0,0.0006961178286146257,-0.00029080030563282257,0.49999999999999994,-0.5,1.0,-0.008601329992270146,-0.009101796467557599,-0.009101796467557599
2018-03-13,0.004697009075655568,0.0,0.004697009075655568,0.0,-0.0016310865789738729,0.006328095654629441,0.49999999999999994,-0.5,1.0,-0.0039447214416510334,-0.004447538612515012,-0.004447538612515012
2018-03-14,-0.0011447863119241437,0.0,-0.0011447863119241437,0.0,-0.004011875584468416,0.0028670892725442725,0.49999999999999994,-0.5,1.0,-0.005084991890464408,-0.005587233443113848,-0.005587233443113848
2018-03-15,0.0029543411920738808,0.0,0.0029543411920738808,0.0,-0.0007631031998204187,0.0037174443918942986,0.49999999999999994,-0.5,1.0,-0.0021456734993939852,-0.0026493988449507455,-0.0026493988449507455
2018-03-16,-0.0008062342921680093,0.0,-0.0008062342921680093,0.0,0.0021138596483511658,-0.002920093940519175,0.49999999999999994,-0.5,1.0,-0.002950177876006932,-0.0034534971009162474,-0.0034534971009162474
2018-03-19,0.002160757137080254,0.0,0.002160757137080254,0.0,-0.002723857792825969,0.004884614929906223,0.49999999999999994,-0.5,1.0,-0.0007957953568278331,-0.0013002021323446078,-0.0013002021323446078
2018-03-20,0.00017903816774640237,0.0,0.00017903816774640237,0.0,-1.4296775432818176e-06,0.0001804678452896841,0.49999999999999994,-0.5,1.0,-0.000616899666823989,-0.0011213967504056788,-0.0011213967504056788
2018-03-21,-0.0037264491956799962,0.0,-0.0037264491956799962,0.0,-0.0003684000738580495,-0.0033580491218219467,0.49999999999999994,-0.5,1.0,-0.004341050017236725,-0.004843667118067052,-0.004843667118067052
2018-03-22,0.004339233389687281,0.0,0.004339233389687281,0.0,-0.0035371570239868108,0.007876390413674092,0.49999999999999994,-0.5,1.0,-2.06534567306349e-05,-0.0005254515304671248,-0.0005254515304671248
2018-03-23,0.0016047625671911539,0.0,0.0016047625671911539,0.0,-0.008647515015243858,0.010252277582435012,0.49999999999999994,-0.5,1.0,0.0015840759665661786,0.0010784678117770063,0.0
2018-03-26,-0.0005242212574182062,0.0,-0.0005242212574182062,0.0,0.0039045496437142982,-0.004428770901132504,0.49999999999999994,-0.5,1.0,0.0010590243028529844,0.0005536811986064372,-0.0005242212574182448
2018-03-27,0.011846502031419284,0.0,0.011846502031419284,0.0,-0.0020504282129657947,0.01389693024438508,0.49999999999999994,-0.5,1.0,0.012918072067827469,0.012406742415469907,0.0
2018-03-28,0.004001683042632017,0.0,0.004001683042632017,0.0,0.00115952148221429,0.002842161560417727,0.49999999999999994,-0.5,1.0,0.01697144914039672,0.016458073308840193,0.0
2018-03-29,-0.005004476807125836,0.0,-0.005004476807125836,0.0,0.0025349928259948496,-0.007539469633120685,0.49999999999999994,-0.5,1.0,0.011882039109664566,0.011371232455550384,-0.005004476807125791
2018-04-02,0.00548051354321061,0.0006470588235294118,0.004833454719681198,1.2941176470588236,-0.0065163996015426655,0.011996913144753275,0.5,-0.5,1.0,0.017427672329136668,0.016259649512412322,-0.000195210999487605
2018-04-03,3.805110324483054e-05,0.0,3.805110324483054e-05,0.0,0.00399837231589059,-0.003960321212645759,0.5,-0.5,1.0,0.017466386574540582,0.016298319313259313,-0.00015716732423687318
2018-04-04,-0.009956956349469023,0.0,-0.009956956349469023,0.0,0.00677303558494787,-0.016729991934416894,0.5,-0.5,1.0,0.007335518176365907,0.006179081309818368,-0.010112558765518975
2018-04-05,-0.0017964260745074213,0.0,-0.0017964260745074213,0.0,0.0004562647001814575,-0.0022526907746888785,0.5,-0.5,1.0,0.005525914385736463,0.00437155497252939,-0.011890818375780099
2018-04-06,0.004591562463363544,0.0,0.004591562463363544,0.0,-0.0031457753676425917,0.007737337831006136,0.5,-0.5,1.0,0.010142849430169187,0.008983189703611227,-0.007353853347729533
2018-04-09,0.002184120942162654,0.0,0.002184120942162654,0.0,-0.0018236817224555478,0.004007802664618202,0.5,-0.5,1.0,0.01234912358218554,0.011186931018533075,-0.005185794110669217
2018-04-10,-0.007525552744034948,0.0,-0.007525552744034948,0.0,-0.002104538788953454,-0.005421013955081494,0.5,-0.5,1.0,0.004730636857290138,0.0035771904350743178,-0.012672320887604505
2018-04-11,0.0002917786896845403,0.0,0.0002917786896845403,0.0,0.002229948199714641,-0.0019381695100301002,0.5,-0.5,1.0,0.0050237958459982135,0.0038700128726967264,-0.012384239711103917
2018-04-12,-0.007981533881249479,0.0,-0.007981533881249479,0.0,-0.003575780805022774,-0.004405753076226706,0.5,-0.5,1.0,-0.0029978356320085053,-0.004142409647416967,-0.02026692836350552
2018-04-13,0.005569159740245026,0.0,0.005569159740245026,0.0,-0.0005327729938926129,0.006101932734137638,0.5,-0.5,1.0,0.0025546286827267117,0.0014036803517920582,-0.014810638384761043
2018-04-16,0.0018265370358666244,0.0,0.0018265370358666244,0.0,0.0020686741258017236,-0.000242137089935099,0.5,-0.5,1.0,0.004385831842495191,0.0032327812618075935,-0.013011153528429187
2018-04-17,-0.0021346150848692473,0.0,-0.0021346150848692473,0.0,0.002316541817529662,-0.0044511569023989095,0.5,-0.5,1.0,0.002241854694815304,0.0010912654332908556,-0.015117994808705015
2018-04-18,-0.0013333855124037764,0.0,-0.0013333855124037764,0.0,-0.0027492214818833987,0.0014158359694796232,0.5,-0.5,1.0,0.0009054799258405577,-0.00024357515663187002,-0.016431222205854246
2018-04-19,0.0012410276215486515,0.0,0.0012410276215486515,0.0,-0.0037760259901210634,0.0050170536116697145,0.5,-0.5,1.0,0.0021476312729880043,0.0009971501814194372,-0.015210586184918884
2018-04-20,-0.0031476789464690317,0.0,-0.0031476789464690317,0.0,-0.003930040610441129,0.000782361663972097,0.5,-0.5,1.0,-0.0010068077272238352,-0.002153667473682175,-0.018310387089490288
2018-04-23,0.0020311264025970593,0.0,0.0020311264025970593,0.0,-0.0011050948298664148,0.0031362212324634745,0.5,-0.5,1.0,0.0010222737216161182,-0.00012691544195342352,-0.016316451397552556
2018-04-24,0.008156762825100555,0.0,0.008156762825100555,0.0,-0.00042814966524862773,0.008584912490349181,0.5,-0.5,1.0,0.009187374991006081,0.008028812163988208,-0.008292777996649181
2018-04-25,0.0015149803898172086,0.0,0.0015149803898172086,0.0,0.0002620780919160747,0.0012529022979011334,0.5,-0.5,1.0,0.010716274073768517,0.009555956046787273,-0.006790361002874112
2018-04-26,0.001631308752365683,0.0,0.001631308752365683,0.0,0.0018280570158683916,-0.00019674826350270886,0.5,-0.5,1.0,0.012365064377823476,0.011202853513889277,-0.005170129425844161
2018-04-27,0.0062799236907941395,0.0,0.0062799236907941395,0.0,0.00456963036085235,0.00171029332994179,0.5,-0.5,1.0,0.018722639729342294,0.017553130269869932,0.0
2018-04-30,0.0016854946610056001,0.0006515151515151515,0.0010339795094904485,1.3030303030303032,-0.0033510655176434262,0.005036560178649027,0.5,-0.5,1.0,0.02043969129965162,0.018605259356386794,0.0
2018-05-01,-0.003539600385656658,0.0,-0.003539600385656658,0.0,0.002684820620178426,-0.006224421005835083,0.5,-0.5,1.0,0.01682774257478803,0.014999803787536958,-0.003539600385656705
2018-05-02,-0.0029506758957766064,0.0,-0.0029506758957766064,0.0,-0.0014757704922430013,-0.001474905403533605,0.5,-0.5,1.0,0.01382741346461569,0.012004868332283092,-0.0064798320678947086
2018-05-03,0.005849814510481825,0.0,0.005849814510481825,0.0,0.0020926317994702593,0.003757182711011567,0.5,-0.5,1.0,0.019758115779025198,0.01792490909573141,-0.0006679233730692014
2018-05-04,-0.0050537037837105805,0.0,-0.0050537037837105805,0.0,0.003909005544674805,-0.008962709328385388,0.5,-0.5,1.0,0.01460456033084312,0.012780618131100985,-0.005718251669902141
2018-05-07,-0.0010169975621985008,0.0,-0.0010169975621985008,0.0,0.0016603911373094353,-0.0026773886995079357,0.5,-0.5,1.0,0.01357270996639115,0.01175062271141969,-0.006729433784092409
2018-05-08,-0.004352939544162665,0.0,-0.004352939544162665,0.0,-0.0022581203862460575,-0.002094819157916608,0.5,-0.5,1.0,0.009160689236294317,0.007346533416987988,-0.011053080509826452
2018-05-09,-0.0006432342012071578,0.0,-0.0006432342012071578,0.0,0.0009828788431395195,-0.0016261130443466771,0.5,-0.5,1.0,0.008511562566463793,0.00669857367422666,-0.011689204991621072
2018-05-10,-0.0022447077905526054,0.0,-0.0022447077905526054,0.0,0.0018029797875767184,-0.004047687578129323,0.5,-0.5,1.0,0.006247748805108477,0.004438829543161882,-0.013907673932663678
2018-05-11,-0.006430067109312081,0.0,-0.006430067109312081,0.0,-0.0014239048904675007,-0.005006162218844579,0.5,-0.5,1.0,-0.0002224917483025779,-0.0020197795379994776,-0.020248313765254267
2018-05-14,-0.0048191053279606115,0.0,-0.0048191053279606115,0.0,-0.004543699433061512,-0.00027540589489910073,0.5,-0.5,1.0,-0.005040524865093543,-0.006829151335627226,-0.024969840336466542
2018-05-15,-0.002716122684927158,0.0,-0.002716122684927158,0.0,-0.001238216474091538,-0.0014779062108356202,0.5,-0.5,1.0,-0.007742956866090722,-0.009526725207692932,-0.02761814187161682
2018-05-16,-0.007879259771394774,0.0,-0.007879259771394774,0.0,-0.0011168353646290336,-0.00676242440676574,0.5,-0.5,1.0,-0.015561207868938887,-0.01733092143640569,-0.035279791128801974
2018-05-17,-0.004412844287143723,0.0,-0.004412844287143723,0.0,-0.001512266895529655,-0.002900577391614068,0.5,-0.5,1.0,-0.01990538296883715,-0.021667287065897822,-0.03953695119121137
2018-05-18,-0.00017272865120820415,0.0,-0.00017272865120820415,0.0,-0.0004435878957522076,0.00027085924454400324,0.5,-0.5,1.0,-0.02007467339009339,-0.021836273155835806,-0.03970285067816737
2018-05-21,0.0007157920339327347,0.0,0.0007157920339327347,0.0,0.002109934782804525,-0.00139414274887179,0.5,-0.5,1.0,-0.019373250647457096,-0.021136111352278886,-0.03901547762847457
2018-05-22,0.005671627619004122,0.0,0.005671627619004122,0.0,-0.0012408394127705908,0.0069124670317747125,0.5,-0.5,1.0,-0.013811500891894979,-0.015584359886178789,-0.03356513126995686
2018-05-23,0.0015314241346012277,0.0,0.0015314241346012277,0.0,0.003889264578040057,-0.0023578404434388294,0.5,-0.5,1.0,-0.012301228023094746,-0.01407680201642958,-0.03208510958746347
2018-05-24,-0.0021851669225368205,0.0,-0.0021851669225368205,0.0,0.0002198161825899539,-0.0024049831051267743,0.5,-0.5,1.0,-0.014459514709048937,-0.016231208776824935,-0.03420016518982383
2018-05-25,-6.552597344145752e-05,0.0,-6.552597344145752e-05,0.0,6.540954129995229e-05,-0.00013093551474140975,0.5,-0.5,1.0,-0.014524093208713618,-0.01629567118451114,-0.034263450164149334
2018-05-29,-0.0019419333281159316,0.00075,-0.0026919333281159316,1.5,9.465372815654829e-05,-0.00203658705627248,0.49999999999999994,-0.49999999999999994,1.0,-0.016437821716166923,-0.018943737652261428,-0.036863148568832105
2018-05-30,0.000369457861372174,0.0,0.000369457861372174,0.0,0.004927240306494794,-0.004557782445122621,0.49999999999999994,-0.49999999999999994,1.0,-0.016074436937251635,-0.018581278703688642,-0.03650731008749353
2018-05-31,-0.0018796228435847093,0.0,-0.0018796228435847093,0.0,-0.0028224643211283897,0.000942841477543681,0.49999999999999994,-0.49999999999999994,1.0,-0.01792384590197127,-0.02042597575135885,-0.03831831295707999
2018-06-01,-0.0026844200350316745,0.0,-0.0026844200350316745,0.0,0.0004560233474461634,-0.0031404433824778377,0.49999999999999994,-0.49999999999999994,1.0,-0.020560150805958854,-0.023055563887848463,-0.040899870545101025
2018-06-04,-0.0009293670312876272,0.0,-0.0009293670312876272,0.0,0.0007392664444526297,-0.0016686334757402572,0.49999999999999994,-0.49999999999999994,1.0,-0.02147040991092919,-0.02396350383817103,-0.041791226585120134
2018-06-05,-0.007715018224634265,0.0,-0.007715018224634265,0.0,-0.001418144262973645,-0.006296873961660619,0.49999999999999994,-0.49999999999999994,1.0,-0.029019783531810228,-0.031493643193967746,-0.049183824735020365
2018-06-06,-0.0014956488142797493,0.0,-0.0014956488142797493,0.0,0.0022604253219772608,-0.00375607413625701,0.49999999999999994,-0.49999999999999994,1.0,-0.03047202894126,-0.032942188578147125,-0.050605911820153504
2018-06-07,0.00431815676305584,0.0,0.00431815676305584,0.0,-0.00029219390134513346,0.0046103506644009735,0.49999999999999994,-0.49999999999999994,1.0,-0.026285455176060846,-0.028766281349489775,-0.04650627931747442
2018-06-08,-0.0014892284577865743,0.0,-0.0014892284577865743,0.0,0.0019429593812985537,-0.003432187839085128,0.49999999999999994,-0.49999999999999994,1.0,-0.02773553858597333,-0.03021267024246599,-0.047926249300635604
2018-06-11,-0.0021748322257747737,0.0,-0.0021748322257747737,0.0,-0.001423668167307314,-0.00075116405846746,0.49999999999999994,-0.49999999999999994,1.0,-0.02985005066863211,-0.03232179497937071,-0.04999684997497078
2018-06-12,0.002067016487825569,0.0,0.002067016487825569,0.0,0.0012217349886974854,0.0008452814991280837,0.49999999999999994,-0.49999999999999994,1.0,-0.027844734727700993,-0.030321588174683556,-0.04803317780038274
2018-06-13,-0.0008226402546048784,0.0,-0.0008226402546048784,0.0,-0.00338549495334578,0.0025628546987409018,0.49999999999999994,-0.49999999999999994,1.0,-0.028644468782640042,-0.031119284670272362,-0.048816304029372426
2018-06-14,0.00022019511380032188,0.0,0.00022019511380032188,0.0,-0.0010890036177081835,0.0013091987315085056,0.49999999999999994,-0.49999999999999994,1.0,-0.028430581040903014,-0.030905941870901343,-0.04860685802719311
2018-06-15,-0.00020029718005594183,0.0,-0.00020029718005594183,0.0,0.0018492260722148281,-0.0020495232522707704,0.49999999999999994,-0.49999999999999994,1.0,-0.028625183655749176,-0.031100048677953573,-0.04879741939065485
2018-06-18,-0.0022046278983033187,0.0,-0.0022046278983033187,0.0,0.0030308539493195787,-0.005235481847622897,0.49999999999999994,-0.49999999999999994,1.0,-0.030766703675570994,-0.033236112541302876,-0.050894467136804344
2018-06-19,0.000866187761156563,0.0,0.000866187761156563,0.0,0.004311694779399357,-0.0034455070182427936,0.49999999999999994,-0.49999999999999994,1.0,-0.02992716565658926,-0.032398713494057874,-0.050072363540192066
2018-06-20,0.002411785913264841,0.0,0.002411785913264841,0.0,0.0016507481091887048,0.0007610378040761364,0.49999999999999994,-0.49999999999999994,1.0,-0.02758755765987897,-0.030065066341605884,-0.047781341447957315
2018-06-21,0.00633757864376926,0.0,0.00633757864376926,0.0,-0.0011789930023922211,0.007516571646161482,0.49999999999999994,-0.49999999999999994,1.0,-0.021424817332368784,-0.023918027420206767,-0.04174658081331939
2018-06-22,0.0005677029548065656,0.0,0.0005677029548065656,0.0,-0.0022890380052842823,0.0028567409600908484,0.49999999999999994,-0.49999999999999994,1.0,-0.020869277309668033,-0.02336390280023981,-0.04120257751579359
2018-06-25,0.00988187468757307,0.0,0.00988187468757307,0.0,-0.0024385798386980318,0.012320454526271103,0.49999999999999994,-0.49999999999999994,1.0,-0.011193630205289296,-0.013712907272351305,-0.03172786153603657
2018-06-26,-0.0016289248510170688,0.0006285714285714285,-0.002257496279588497,1.2571428571428571,0.000757980097918116,-0.002386904948935185,0.5,-0.5,1.0,-0.012804321473891878,-0.015939446714790084,-0.033913732286248166
2018-06-27,0.003850206514586564,0.0,0.003850206514586564,0.0,-0.00652352913821232,0.010373735652798885,0.5,-0.5,1.0,-0.009003414241258834,-0.012150610361783554,-0.030194100644643895
2018-06-28,-0.0019172216730376302,0.0,-0.0019172216730376302,0.0,0.0027837952068270047,-0.004701016879864635,0.5,-0.5,1.0,-0.010903374373381847,-0.014044536621295012,-0.03205343353352785
2018-06-29,0.0015317350989649705,0.0,0.0015317350989649705,0.0,-0.0009258550918755492,0.002457590190840519,0.5,-0.5,1.0,-0.009388340355641733,-0.012534314032021543,-0.03057079580374844
2018-07-02,-0.005354733086124358,0.0,-0.005354733086124358,0.0,0.0025350149206850208,-0.007889748006809376,0.5,-0.5,1.0,-0.014692801385039922,-0.017821929212086696,-0.03576183043811332
2018-07-03,0.0035496749471602513,0.0,0.0035496749471602513,0.0,0.001470095920223846,0.002079579026936405,0.5,-0.5,1.0,-0.011195281106859856,-0.014335516320560737,-0.032339098364523866
2018-07-05,0.0008953187581587335,0.0,0.0008953187581587335,0.0,0.003054530588091387,-0.002159211829932653,0.5,-0.5,1.0,-0.010309985693879087,-0.013453032419071809,-0.03147273340775292
2018-07-06,0.00030416129195305944,0.0,0.00030416129195305944,0.0,0.0033363896892257476,-0.003032228397272688,0.5,-0.5,1.0,-0.010008960300494807,-0.013152963018840058,-0.031178144903054483
2018-07-09,-0.002408155218090792,0.0,-0.002408155218090792,0.0,-0.0009234761589441256,-0.0014846790591466663,0.5,-0.5,1.0,-0.012393012388610347,-0.015529443860403669,-0.033511218308806656
2018-07-10,0.0006149272251077531,0.0,0.0006149272251077531,0.0,-0.0008072906678466385,0.0014222178929543916,0.5,-0.5,1.0,-0.01178570596422146,-0.014924066113116474,-0.03291689804418352
2018-07-11,-0.0014269707829968994,0.0,-0.0014269707829968994,0.0,-0.0005161980370448523,-0.0009107727459520471,0.5,-0.5,1.0,-0.013195858889150425,-0.016329740689806416,-0.03429689737540442
2018-07-12,-0.0025498789214215686,0.0,-0.0025498789214215686,0.0,-0.0009093685674089333,-0.0016405103540126352,0.5,-0.5,1.0,-0.01571208996814044,-0.018837980749650707,-0.036759323361138185
2018-07-13,0.0007930537312415664,0.0,0.0007930537312415664,0.0,-0.0008162463137551534,0.00160930004499672,0.5,-0.5,1.0,-0.014931496768473829,-0.018059866549331782,-0.035995421748446166
2018-07-16,0.0003370232540333703,0.0,0.0003370232540333703,0.0,-0.0020121921058258337,0.002349215359859203,0.5,-0.5,1.0,-0.014599505776068944,-0.01772892989029029,-0.03567052978858076
2018-07-17,-0.005102920706181688,0.0,-0.005102920706181688,0.0,7.405999903701454e-05,-0.005176980705218702,0.5,-0.5,1.0,-0.019627926361925896,-0.022741381273036376,-0.04059142660970394
2018-07-18,-0.0010321809775962042,0.0,-0.0010321809775962042,0.0,7.513162229085994e-06,-0.00103969413982529,0.5,-0.5,1.0,-0.020639847767301656,-0.023750089029478283,-0.04158170988890009
2018-07-19,0.0032687576657461723,0.0,0.0032687576657461723,0.0,0.005231546161649245,-0.0019627884959030734,0.5,-0.5,1.0,-0.01743855676216466,-0.020558964649309397,-0.03844887275610809
2018-07-20,0.0009818886127385274,0.0,0.0009818886127385274,0.0,-0.00040155629836180164,0.0013834449111003288,0.5,-0.5,1.0,-0.01647379086973344,-0.019597262649849623,-0.037504736653701354
2018-07-23,-0.0018333500895869363,0.0,-0.0018333500895869363,0.0,-5.403538987181888e-05,-0.0017793146997151176,0.5,-0.5,1.0,-0.018276938733353565,-0.02139468409620182,-0.039269327430984324
2018-07-24,0.005417674196704695,0.0,0.005417674196704695,0.0,-0.002347157671915666,0.00776483186862036,0.5,-0.5,1.0,-0.012958283036019314,-0.01609291932747181,-0.034064401656224375
2018-07-25,0.0018729844868658686,0.0006285714285714284,0.0012444130582944402,1.257142857142857,0.0035272374395443227,-0.0016542529526784539,0.49999999999999994,-0.5,0.9999999999999999,-0.011109569212256254,-0.014868532508134469,-0.03286237878417386
2018-07-26,-0.0019335582531724343,0.0,-0.0019335582531724343,0.0,0.0020270689102872995,-0.003960627163459734,0.49999999999999994,-0.5,0.9999999999999999,-0.013021646466189085,-0.016773341587563273,-0.034732395713629294
2018-07-27,0.0029343287731743548,0.0,0.0029343287731743548,0.0,-0.006086553033055338,0.009020881806229692,0.49999999999999994,-0.5,0.9999999999999999,-0.010125527484914465,-0.01388823131323147,-0.03189998320855869
2018-07-30,0.004356742071292908,0.0,0.004356742071292908,0.0,-0.0022153851788169494,0.006572127250109857,0.49999999999999994,-0.5,0.9999999999999999,-0.005812899725209153,-0.009591996683596782,-0.027682221136184015
2018-07-31,-0.0010740142999573097,0.0,-0.0010740142999573097,0.0,0.005331715376620309,-0.0064057296765776175,0.49999999999999994,-0.5,0.9999999999999999,-0.006880670887737361,-0.01065570904195079,-0.028726504334786518
2018-08-01,0.007159306603492713,0.0,0.007159306603492713,0.0,0.00428186875350732,0.002877437849985391,0.49999999999999994,-0.5,0.9999999999999999,0.0002293748832322695,-0.0035726899265670076,-0.02177285958347308
2018-08-02,-0.005195349769107493,0.0,-0.005195349769107493,0.0,0.0035996116355386195,-0.008794961404646112,0.49999999999999994,-0.5,0.9999999999999999,-0.004967166568621839,-0.008749478321889437,-0.026855091731570746
2018-08-03,0.004827204151809061,0.0,0.004827204151809061,0.0,0.0013786452791991,0.00344855887260996,0.49999999999999994,-0.5,0.9999999999999999,-0.00016393994389551914,-0.003964509688161866,-0.022157522590065537
2018-08-06,-0.00238941785134713,0.0,-0.00238941785134713,0.0,0.0018293098410293602,-0.00421872769237649,0.49999999999999994,-0.5,0.9999999999999999,-0.00255296607421418,-0.006344454669288346,-0.024493996861394418
2018-08-07,-0.0029599793881569768,0.0,-0.0029599793881569768,0.0,-0.0017581288262084457,-0.001201850561948531,0.49999999999999994,-0.5,0.9999999999999999,-0.005505388735412842,-0.009285654602395055,-0.027381474523707983
2018-08-08,0.002027971389451831,0.0,0.002027971389451831,0.0,-0.001079389132838372,0.0031073605222902033,0.49999999999999994,-0.5,0.9999999999999999,-0.003488582116804251,-0.007276514254809241,-0.025409031981191266
2018-08-09,0.0029254573293338057,0.0,0.0029254573293338057,0.0,0.0018704644537417743,0.0010549928755920314,0.49999999999999994,-0.5,0.9999999999999999,-0.0005733304855930488,-0.004372344057434141,-0.022557907690698098
2018-08-10,-0.0023043121483217093,0.0,-0.0023043121483217093,0.0,-0.0011855461151259708,-0.0011187660331957387,0.49999999999999994,-0.5,0.9999999999999999,-0.002876321501511847,-0.006666580960227653,-0.024810239378287413
