strategy_id,test_period_start,test_period_end,observations,gross_cumulative_return,net_cumulative_return,annualized_net_return,net_sharpe,annualized_volatility,max_drawdown,average_daily_turnover,annualized_turnover,total_cost_drag,preliminary_oos_start,preliminary_oos_convention,preliminary_oos_net_return,preliminary_oos_sharpe,average_eligible_count,minimum_eligible_count,recommendation,research_status,live_allocation_approved,trade_cost_reconciliation_error,double_cost_net_return,double_cost_sharpe,delayed_execution_net_return,delayed_execution_sharpe,latest_max_abs_weight,latest_weight_hhi,marginal_combined_portfolio_sharpe,marginal_max_drawdown_improvement,marginal_left_tail_improvement,largest_name_contributor,largest_name_contribution,largest_period,largest_period_contribution,gross_attribution_reconciliation_error,maximum_active_correlation,average_active_correlation,highest_active_correlation_strategy,actual_universe_used,economic_rationale,labels,execution_enabled,classification,classification_reason,average_target_beta,average_hedge_notional,total_hedge_turnover,total_hedge_transaction_cost,realized_beta
CASH_FLOW_INFLECTION_CONTINUATION,2018-01-02,2026-06-09,2120,-0.0349851666817127,-0.06939095231180392,-0.008512073106651474,-0.07376952712137942,0.07635696608722627,-0.2184290459054169,0.034238605757375744,8.628128650858688,0.03629292210281829,2023-11-24,Chronological 70/30 split; PRELIMINARY_OOS,-0.12075795625612484,-0.5405127710815648,31.478893740902475,1,REJECT_CANDIDATE,CURRENT_LISTED_DIAGNOSTIC | SURVIVORSHIP_BIAS_PRESENT | RESEARCH_CANDIDATE,False,0.0,-0.10260001157207488,-0.1301565865594023,-0.0780091404221076,-0.08969738351373589,0.1,0.10000000000000002,-0.014701257807678614,0.006215189012840239,0.0003966504181859244,LOB,0.06689528890595739,2020-03-25,-0.03165052664600386,0.0,0.23008296673172787,0.07494246977229752,C3A1_013,EXACT_FILING_EVENT_PANEL,Post-publication continuation after positive operating-cash-flow inflection.,CURRENT_LISTED_DIAGNOSTIC | SURVIVORSHIP_BIAS_PRESENT | RESEARCH ONLY,False,ARCHIVED,net return <= 0; OOS return <= 1%; Sharpe < 0.25; 2x-cost return <= 0; delayed return <= 0,,,,,
HIGH_CONVICTION_FILING_DRIFT_V2,2018-01-02,2026-06-09,2120,0.013200484219611619,-0.026201096183707695,-0.0031510232564416762,0.012146218797360423,0.09255085743959694,-0.26414174325535256,0.03740528414353915,9.426131604171866,0.0396496011921515,2023-11-24,Chronological 70/30 split; PRELIMINARY_OOS,-0.13167761480772344,-0.4737391245170978,31.65938864628821,1,REJECT_CANDIDATE,CURRENT_LISTED_DIAGNOSTIC | SURVIVORSHIP_BIAS_PRESENT | RESEARCH_CANDIDATE,False,6.938893903907228e-18,-0.0641050321890112,-0.038751737383123354,-0.058510933622763495,-0.03352000701153233,0.07142857142857142,0.07142857142857142,-0.021179327229342904,0.002876582384698567,0.00033605307793895065,VIR,0.07073636557996586,2022-02-24,0.042491360515183894,0.0,0.19240018247302218,0.10842014549182058,OVERNIGHT_INTRADAY_ENSEMBLE,EXACT_FILING_EVENT_PANEL,"Post-publication drift after broad revenue, earnings, and cash-flow improvement.",CURRENT_LISTED_DIAGNOSTIC | SURVIVORSHIP_BIAS_PRESENT | RESEARCH ONLY,False,ARCHIVED,net return <= 0; OOS return <= 1%; Sharpe < 0.25; 2x-cost return <= 0; delayed return <= 0,,,,,
HEDGED_RESIDUAL_MOMENTUM_V3,2018-01-02,2026-06-08,2119,-0.06682734835741122,-0.12628269887346288,-0.015926366249994106,-0.10899793194595263,0.10074986773314017,-0.31223529122552174,0.062145891648848886,15.660764695509918,0.06584357220195539,2023-11-22,Chronological 70/30 split; PRELIMINARY_OOS,0.14931383557314026,0.5992170549118477,177.16327623126338,144,REVIEW,CURRENT_LISTED_DIAGNOSTIC | SURVIVORSHIP_BIAS_PRESENT | RESEARCH_CANDIDATE,False,0.0,-0.1819840965286762,,-0.1448691699863277,,0.011904761904761904,0.011904761904761904,-0.03063435569795825,0.002188490872381821,0.00030695030833903514,FFAI,-0.0679611071166939,2025-11-07,0.04179862859848538,0.0,0.1541839633061617,0.06029517278275175,FUNDAMENTAL_MOMENTUM,OHLCV_UNIVERSE,Orthogonal residual momentum with explicit SPY beta hedge and hedge costs.,CURRENT_LISTED_DIAGNOSTIC | SURVIVORSHIP_BIAS_PRESENT | RESEARCH ONLY,False,REPAIR,net return <= 0; Sharpe < 0.25; 2x-cost return <= 0; delayed return <= 0,0.25951558768305516,0.2595147647344287,38.558928535019454,0.019279464267509726,-0.011392662549424984
POST_FILING_MARGIN_ACCELERATION,2018-01-02,2026-06-09,2120,0.38949168389278066,0.3389926048005505,0.0353086890722889,0.4077916866485982,0.09650790829512408,-0.20513635836053656,0.03497753818508535,8.814339622641508,0.03707619047619047,2023-11-24,Chronological 70/30 split; PRELIMINARY_OOS,0.3741313424009136,1.229421410208358,19.391581008321097,1,KEEP_CANDIDATE,CURRENT_LISTED_DIAGNOSTIC | SURVIVORSHIP_BIAS_PRESENT | RESEARCH_CANDIDATE,False,0.0,0.2902852443855455,0.36220846895105124,0.2241273521483662,0.29786965995986925,0.045454545454545456,0.045454545454545456,0.028811124422524093,0.001306309822857954,0.00037646413061538826,APPS,0.07029983614462339,2025-03-13,0.04257866073294561,0.0,0.12510729669893741,0.0818405775584177,C3A2_008,EXACT_FILING_EVENT_PANEL,Post-publication continuation after operating-income growth exceeds revenue growth.,CURRENT_LISTED_DIAGNOSTIC | SURVIVORSHIP_BIAS_PRESENT | RESEARCH ONLY,False,REPAIR,inadequate event/cross-section count,,,,,
POST_FILING_CASH_FLOW_SURPRISE,2018-01-02,2026-06-09,2120,0.24366840832988168,0.19582853195101912,0.02148582008814426,0.276740075986854,0.0919259448156493,-0.13308274390167052,0.037103633680961944,9.35011568760241,0.039329851701819664,2023-11-24,Chronological 70/30 split; PRELIMINARY_OOS,0.11478349871331339,0.4246633403324734,33.0844250363901,1,REVIEW,CURRENT_LISTED_DIAGNOSTIC | SURVIVORSHIP_BIAS_PRESENT | RESEARCH_CANDIDATE,False,6.938893903907228e-18,0.14978726401337128,0.2261218901012407,0.12489259384382456,0.20780399248319767,0.1,0.10000000000000002,0.017300848996047336,0.006215189012840128,0.00037947568854081615,TDOC,0.07484844318748546,2026-05-12,0.10457049469048404,0.0,0.1259506743472886,0.05119091504939847,C3A1_013,EXACT_FILING_EVENT_PANEL,Post-publication continuation after unusually strong operating-cash-flow change.,CURRENT_LISTED_DIAGNOSTIC | SURVIVORSHIP_BIAS_PRESENT | RESEARCH ONLY,False,ACTIVE,Passed every strict challenge gate.,,,,,
DEBT_REDUCTION_EVENT_DRIFT,2018-01-02,2026-06-09,2120,-0.40671689110779186,-0.42410864516572655,-0.06349051634501846,-0.49442308031673776,0.11834727769037579,-0.4523407431877292,0.028009883198562444,7.058490566037736,0.02969047619047619,2023-11-24,Chronological 70/30 split; PRELIMINARY_OOS,-0.26546277906859084,-0.7364468831185039,15.11111111111111,1,REJECT_CANDIDATE,CURRENT_LISTED_DIAGNOSTIC | SURVIVORSHIP_BIAS_PRESENT | RESEARCH_CANDIDATE,False,3.469446951953614e-18,-0.44100575278971044,-0.5238883668115487,-0.42892018509821106,-0.5007528332434836,0.05555555555555555,0.05555555555555555,-0.08225825555741251,0.00786624046340767,0.0003714013721712794,SATS,-0.13336688774709202,2025-08-25,-0.10806361170777141,0.0,0.16355109223604677,0.07282384289434393,OVERNIGHT_INTRADAY_ENSEMBLE,EXACT_FILING_EVENT_PANEL,Post-publication drift after liabilities decline with cash-flow confirmation.,CURRENT_LISTED_DIAGNOSTIC | SURVIVORSHIP_BIAS_PRESENT | RESEARCH ONLY,False,ARCHIVED,net return <= 0; OOS return <= 1%; Sharpe < 0.25; 2x-cost return <= 0; delayed return <= 0; inadequate event/cross-section count,,,,,
FCF_INFLECTION_QUALITY,2018-01-02,2026-06-09,2120,0.03300974421141056,-0.0051115962690598815,-0.000608977564981239,0.04390450107033772,0.10024763044687543,-0.23009206614814215,0.0354054527757358,8.92217409948542,0.03752977994227994,2023-11-24,Chronological 70/30 split; PRELIMINARY_OOS,-5.841760778069194e-05,0.046068071933786446,19.092673459485688,1,REVIEW,CURRENT_LISTED_DIAGNOSTIC | SURVIVORSHIP_BIAS_PRESENT | RESEARCH_CANDIDATE,False,6.938893903907228e-18,-0.041859509719154864,-0.0005954349733947328,0.08155786040413737,0.1431077331865714,0.1,0.10000000000000002,-0.007021545494379389,0.001342765441307625,0.0003590743030149066,TDOC,0.1050265036256187,2022-04-27,0.06818739234187988,0.0,0.1857531781068236,0.0649932863273282,OVERNIGHT_INTRADAY_ENSEMBLE,EXACT_FILING_EVENT_PANEL,Post-publication free-cash-flow inflection with earnings-quality confirmation.,CURRENT_LISTED_DIAGNOSTIC | SURVIVORSHIP_BIAS_PRESENT | RESEARCH ONLY,False,ARCHIVED,net return <= 0; OOS return <= 1%; Sharpe < 0.25; 2x-cost return <= 0; inadequate event/cross-section count,,,,,
PROFITABILITY_TURNAROUND_MATCHED_CONTROL,2018-01-02,2026-06-09,2120,-0.3151418188926154,-0.32011272178504946,-0.044826810531424455,-0.2552051882168382,0.14082693395137397,-0.46698589225944553,0.006865828092243185,1.7301886792452827,0.007277777777777777,2023-11-24,Chronological 70/30 split; PRELIMINARY_OOS,-0.19765800677478662,-0.4911103282573231,7.803438395415473,1,REJECT_CANDIDATE,CURRENT_LISTED_DIAGNOSTIC | SURVIVORSHIP_BIAS_PRESENT | RESEARCH_CANDIDATE,False,8.673617379884035e-19,-0.3250521580517203,-0.26132842139222073,-0.3250155029720325,-0.2614847687478448,0.125,0.125,-0.0169397926560384,0.015002701092531212,0.0005286373310478213,VICR,0.19129229532113762,2020-03-18,-0.06096018929205832,0.0,0.21202498515389803,0.13853561412609355,LIQUIDITY_ADJUSTED_MOMENTUM,EXACT_FILING_EVENT_PANEL,Causal-inspired diagnostic after profitability turnaround and prior price stress.,CURRENT_LISTED_DIAGNOSTIC | SURVIVORSHIP_BIAS_PRESENT | RESEARCH ONLY,False,ARCHIVED,net return <= 0; OOS return <= 1%; Sharpe < 0.25; 2x-cost return <= 0; delayed return <= 0; inadequate event/cross-section count; severe concentration,,,,,
