strategy_id,regime_id,regime,observations,net_cumulative_return,net_sharpe,alters_weights
DRAWDOWN_RECOVERY,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_DOWN_INFLATION_UP,265,-0.19372495404662382,-1.2947364495542393,False
DRAWDOWN_RECOVERY,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_UP_INFLATION_DOWN,579,-0.11097843133386709,-0.5039585306505286,False
DRAWDOWN_RECOVERY,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_UP_INFLATION_UP,1005,0.06211787701899141,0.19994788037487424,False
INTRADAY_STRENGTH_PERSISTENCE,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_DOWN_INFLATION_DOWN,271,-0.1607067604826088,-1.244188873930057,False
INTRADAY_STRENGTH_PERSISTENCE,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_DOWN_INFLATION_UP,265,-0.13348410997849114,-1.1052074931319718,False
INTRADAY_STRENGTH_PERSISTENCE,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_UP_INFLATION_DOWN,579,-0.044567368551005404,-0.1513377218962063,False
INTRADAY_STRENGTH_PERSISTENCE,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_UP_INFLATION_UP,1005,0.09267086216985176,0.2585877969950604,False
DISPERSION_CONDITIONAL_MOMENTUM,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_DOWN_INFLATION_DOWN,271,-0.04747878484986379,-0.19880552292893108,False
DISPERSION_CONDITIONAL_MOMENTUM,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_DOWN_INFLATION_UP,265,0.22487646365179725,1.365090195637156,False
DISPERSION_CONDITIONAL_MOMENTUM,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_UP_INFLATION_DOWN,579,0.20118330736883294,0.7538832529890727,False
DISPERSION_CONDITIONAL_MOMENTUM,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_UP_INFLATION_UP,1005,0.05200112808965707,0.16266621634953596,False
