strategy_id,regime_id,regime,observations,net_cumulative_return,net_sharpe,alters_weights
GROSS_PROFITABILITY_GROWTH,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_UP_INFLATION_DOWN,579,0.046692393821526235,0.3038295890303713,False
GROSS_PROFITABILITY_GROWTH,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_UP_INFLATION_UP,1005,-0.14385800581675823,-0.45423796539135797,False
CASH_FLOW_MARGIN_IMPROVEMENT,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_DOWN_INFLATION_DOWN,271,0.02451702766424302,0.3837415965471676,False
CASH_FLOW_MARGIN_IMPROVEMENT,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_DOWN_INFLATION_UP,265,0.0937749345403247,1.4929426134146415,False
CASH_FLOW_MARGIN_IMPROVEMENT,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_UP_INFLATION_DOWN,579,-0.15586182912354407,-1.0297733762912196,False
CASH_FLOW_MARGIN_IMPROVEMENT,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_UP_INFLATION_UP,1005,0.10459907614471109,0.43914834966948674,False
QUALITY_MOMENTUM_COMPOSITE,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_DOWN_INFLATION_DOWN,271,0.05018167788396832,0.6826833654671783,False
QUALITY_MOMENTUM_COMPOSITE,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_DOWN_INFLATION_UP,265,0.0029904319931040035,0.0764131059930121,False
QUALITY_MOMENTUM_COMPOSITE,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_UP_INFLATION_DOWN,579,-0.09330288220130978,-0.6478463881343177,False
QUALITY_MOMENTUM_COMPOSITE,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_UP_INFLATION_UP,1005,-0.01055107854591919,-0.0009576040092868711,False
LOW_ACCRUAL_MOMENTUM,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_DOWN_INFLATION_DOWN,271,-0.054312592489116795,-0.39318621263724435,False
LOW_ACCRUAL_MOMENTUM,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_DOWN_INFLATION_UP,265,0.07577466751847783,0.7338446028331895,False
LOW_ACCRUAL_MOMENTUM,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_UP_INFLATION_DOWN,579,0.1267604104428144,0.6554470334313386,False
LOW_ACCRUAL_MOMENTUM,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_UP_INFLATION_UP,1005,0.18979476346387414,0.5118433293693566,False
