signal_date,expected_execution_date,strategy_id,ticker,target_weight,run_id,data_status,record_label
2026-06-09,2026-06-10,C3A1_002,FMC,-0.0119047619047619,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_002,FSV,-0.0119047619047619,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_002,GEN,-0.0119047619047619,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_002,GOOGL,0.0119047619047619,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_002,HLF,0.0119047619047619,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_002,HLIO,0.0119047619047619,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_002,HRB,-0.0119047619047619,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_002,INTC,0.0119047619047619,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_002,IRT,-0.0119047619047619,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_002,ISRG,-0.0119047619047619,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_002,ITRI,-0.0119047619047619,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_002,KREF,-0.0119047619047619,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_002,LUNR,0.0119047619047619,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_002,LXU,0.0119047619047619,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_002,MGTX,0.0119047619047619,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_002,MSFT,-0.0119047619047619,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_002,MU,0.0119047619047619,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_002,NCNO,-0.0119047619047619,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_002,NEXA,0.0119047619047619,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_002,NKE,-0.0119047619047619,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_002,NUTX,-0.0119047619047619,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_002,OBE,0.0119047619047619,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_002,ONDS,0.0119047619047619,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_002,OPTX,0.0119047619047619,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_002,PAYC,-0.0119047619047619,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_002,PBF,0.0119047619047619,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_002,PDS,0.0119047619047619,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_002,PGR,-0.0119047619047619,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_002,PHAT,0.0119047619047619,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_002,QUBT,-0.0119047619047619,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_002,SATS,0.0119047619047619,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_002,SEB,0.0119047619047619,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_002,SKE,0.0119047619047619,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_002,SLS,0.0119047619047619,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_002,STRO,0.0119047619047619,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_002,TDOC,-0.0119047619047619,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_002,TORO,0.0119047619047619,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_002,TOST,-0.0119047619047619,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_002,TREX,-0.0119047619047619,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_002,TYRA,0.0119047619047619,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_002,UCTT,0.0119047619047619,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_002,UNH,-0.0119047619047619,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_002,UPST,-0.0119047619047619,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_002,V,-0.0119047619047619,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_002,VICR,0.0119047619047619,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_002,VPG,0.0119047619047619,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_002,WK,-0.0119047619047619,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,ABG,-0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,ABT,-0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,ADBE,-0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,AEIS,0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,AMAT,0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,AMD,0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
