date,strategy_id,ticker,target_weight,simulated_notional,simulated_quantity,simulated_execution_price,realized_pnl,unrealized_pnl,run_id
2026-06-10,FUNDAMENTAL_MOMENTUM,ADBE,0.013157894736842105,817.553612571317,3.5085125636483316,233.0200042724609,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,AEIS,0.013157894736842105,817.553612571317,2.6287897510331737,311.0,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,AFL,-0.013157894736842105,-817.553612571317,-7.021243519663425,116.44000244140624,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,AMAT,-0.013157894736842105,-817.553612571317,-1.62603392803553,502.7900085449219,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,AMD,0.013157894736842105,817.553612571317,1.7470214125664518,467.9700012207031,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,ARCB,-0.013157894736842105,-817.553612571317,-5.110029279961796,159.99000549316406,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,ARTV,-0.013157894736842105,-817.553612571317,-104.81456315122124,7.800000190734863,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,BELFB,0.013157894736842105,817.553612571317,2.923070561818135,279.69000244140625,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,CADL,-0.013157894736842105,-817.553612571317,-95.84450623265666,8.529999732971191,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,CAT,-0.013157894736842105,-817.553612571317,-0.9066400752159425,901.739990234375,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,CBZ,0.013157894736842105,817.553612571317,24.617694523019857,33.209999084472656,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,CDE,0.013157894736842105,817.553612571317,52.34018044565783,15.619999885559082,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,CHH,-0.013157894736842105,-817.553612571317,-7.535056337062829,108.5,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,CMP,0.013157894736842105,817.553612571317,28.279267273828804,28.90999984741211,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,CVX,-0.013157894736842105,-817.553612571317,-4.321336233528092,189.19000244140625,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,DAN,0.013157894736842105,817.553612571317,22.337531329390302,36.59999847412109,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,DE,-0.013157894736842105,-817.553612571317,-1.4157752596941326,577.4600219726562,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,EFOR,-0.013157894736842105,-817.553612571317,-40.19437593107876,20.34000015258789,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,EOSE,0.013157894736842105,817.553612571317,132.82755234817017,6.15500020980835,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,ERNA,0.013157894736842105,817.553612571317,119.35089400781098,6.849999904632568,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,EVLV,0.013157894736842105,817.553612571317,136.25893542855283,6.0,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,EXPO,-0.013157894736842105,-817.553612571317,-14.230698028096711,57.45000076293945,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,FABC,-0.013157894736842105,-817.553612571317,-218.01429668568454,3.75,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,FCEL,0.013157894736842105,817.553612571317,47.25743633675605,17.299999237060547,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,FIVN,0.013157894736842105,817.553612571317,38.46406233129347,21.2549991607666,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,FMC,0.013157894736842105,817.553612571317,72.34987599749321,11.300000190734863,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,FTRE,-0.013157894736842105,-817.553612571317,-48.347345946099146,16.90999984741211,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,FTV,0.013157894736842105,817.553612571317,13.062048419527185,62.59000015258789,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,GEN,0.013157894736842105,817.553612571317,33.39679852365842,24.479999542236328,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,GNW,-0.013157894736842105,-817.553612571317,-92.48343873975838,8.84000015258789,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,HD,-0.013157894736842105,-817.553612571317,-2.5290117869145616,323.2699890136719,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,HLI,-0.013157894736842105,-817.553612571317,-5.806488599796307,140.8000030517578,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,ISRG,0.013157894736842105,817.553612571317,1.9275559587297448,424.1400146484375,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,JPM,-0.013157894736842105,-817.553612571317,-2.6156693721436803,312.5599975585937,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,LC,-0.013157894736842105,-817.553612571317,-46.82437889119795,17.459999084472656,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,LGN,0.013157894736842105,817.553612571317,9.567626000812105,85.44999694824219,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,LIFE,0.013157894736842105,817.553612571317,46.717349289789546,17.5,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,LLY,0.013157894736842105,817.553612571317,0.7093740673069996,1152.5,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,LOW,-0.013157894736842105,-817.553612571317,-3.7521392209896782,217.88999938964844,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,LXU,0.013157894736842105,817.553612571317,68.70198645202059,11.899999618530272,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,MA,0.013157894736842105,817.553612571317,1.6434229412129082,497.4700012207031,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,MEC,-0.013157894736842105,-817.553612571317,-23.72471370551193,34.459999084472656,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,MGTX,0.013157894736842105,817.553612571317,89.6440375910376,9.119999885559082,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,MRK,-0.013157894736842105,-817.553612571317,-6.825460184531454,119.77999877929688,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,MU,0.013157894736842105,817.553612571317,0.9032444048489654,905.1300048828124,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,NCNO,0.013157894736842105,817.553612571317,53.295541358478665,15.34000015258789,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,NFLX,0.013157894736842105,817.553612571317,10.005551606066247,81.70999908447266,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,NKE,-0.013157894736842105,-817.553612571317,-18.67840082296147,43.77000045776367,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,NPKI,0.013157894736842105,817.553612571317,55.20280819765677,14.8100004196167,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,NUTX,0.013157894736842105,817.553612571317,6.129966577962018,133.3699951171875,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,ONDS,0.013157894736842105,817.553612571317,84.37086150410107,9.6899995803833,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,PEB,-0.013157894736842105,-817.553612571317,-47.33952466132035,17.270000457763672,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,PEP,-0.013157894736842105,-817.553612571317,-5.679427786756201,143.9499969482422,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,PFE,-0.013157894736842105,-817.553612571317,-31.688125455327057,25.799999237060547,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,PHAT,0.013157894736842105,817.553612571317,83.00036354408029,9.850000381469728,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,PSX,-0.013157894736842105,-817.553612571317,-4.519867262835319,180.8800048828125,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,QCOM,0.013157894736842105,817.553612571317,4.098834779165169,199.4600067138672,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,RDW,-0.013157894736842105,-817.553612571317,-51.45082409736176,15.890000343322754,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,SAIA,-0.013157894736842105,-817.553612571317,-1.8580763922075385,440.0,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,SATS,-0.013157894736842105,-817.553612571317,-6.928420445519635,118.0,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,SBUX,-0.013157894736842105,-817.553612571317,-8.378290604941677,97.58000183105467,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,SW,0.013157894736842105,817.553612571317,19.911193015768497,41.060001373291016,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,SYY,-0.013157894736842105,-817.553612571317,-10.438631457570665,78.31999969482422,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,TGT,-0.013157894736842105,-817.553612571317,-6.404650237356806,127.6500015258789,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,TOST,0.013157894736842105,817.553612571317,33.045821347409266,24.739999771118164,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,TSN,-0.013157894736842105,-817.553612571317,-14.343045834584508,57.0,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,ULCC,-0.013157894736842105,-817.553612571317,-131.4394919852765,6.21999979019165,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,UNM,-0.013157894736842105,-817.553612571317,-9.21914309605162,88.68000030517578,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,VAC,-0.013157894736842105,-817.553612571317,-9.212909987065766,88.73999786376953,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,VICR,0.013157894736842105,817.553612571317,2.925894972740593,279.4200134277344,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,VPG,-0.013157894736842105,-817.553612571317,-6.812946771427642,120.0,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,VRTX,0.013157894736842105,817.553612571317,1.8278749584209786,447.2699890136719,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,WK,0.013157894736842105,817.553612571317,17.146678006261872,47.68000030517578,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,WLFC,0.013157894736842105,817.553612571317,4.42016426738171,184.9600067138672,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,WNC,0.013157894736842105,817.553612571317,103.4877978103736,7.900000095367432,0.0,,f802154620f88fa1
2026-06-10,FUNDAMENTAL_MOMENTUM,XOM,-0.013157894736842105,-817.553612571317,-5.406028140371362,151.22999572753906,0.0,,f802154620f88fa1
2026-06-10,EARNINGS_QUALITY,ABBV,0.011904761904761904,736.9137419378824,3.2473175240027596,226.92999267578125,0.0,,f802154620f88fa1
2026-06-10,EARNINGS_QUALITY,ADBE,0.011904761904761904,736.9137419378824,3.162448409692066,233.0200042724609,0.0,,f802154620f88fa1
2026-06-10,EARNINGS_QUALITY,AEIS,-0.011904761904761904,-736.9137419378824,-2.3694975625012296,311.0,0.0,,f802154620f88fa1
2026-06-10,EARNINGS_QUALITY,AHRT,0.011904761904761904,736.9137419378824,106.64453809125145,6.909999847412109,0.0,,f802154620f88fa1
2026-06-10,EARNINGS_QUALITY,ALV,-0.011904761904761904,-736.9137419378824,-5.883542849803452,125.25,0.0,,f802154620f88fa1
2026-06-10,EARNINGS_QUALITY,AMD,0.011904761904761904,736.9137419378824,1.574702951077286,467.9700012207031,0.0,,f802154620f88fa1
2026-06-10,EARNINGS_QUALITY,AMZN,0.011904761904761904,736.9137419378824,3.0249732773350235,243.6100006103516,0.0,,f802154620f88fa1
2026-06-10,EARNINGS_QUALITY,BAC,0.011904761904761904,736.9137419378824,13.511436185694777,54.540000915527344,0.0,,f802154620f88fa1
2026-06-10,EARNINGS_QUALITY,BDC,-0.011904761904761904,-736.9137419378824,-6.745823474446321,109.23999786376952,0.0,,f802154620f88fa1
2026-06-10,EARNINGS_QUALITY,BIOA,-0.011904761904761904,-736.9137419378824,-46.9371815853783,15.699999809265137,0.0,,f802154620f88fa1
2026-06-10,EARNINGS_QUALITY,BKNG,0.011904761904761904,736.9137419378824,4.490638114132861,164.10000610351562,0.0,,f802154620f88fa1
2026-06-10,EARNINGS_QUALITY,BLK,-0.011904761904761904,-736.9137419378824,-0.731820256870032,1006.9600219726562,0.0,,f802154620f88fa1
2026-06-10,EARNINGS_QUALITY,BNY,-0.011904761904761904,-736.9137419378824,-5.145327018970574,143.22000122070312,0.0,,f802154620f88fa1
2026-06-10,EARNINGS_QUALITY,BOW,0.011904761904761904,736.9137419378824,27.902830223230456,26.40999984741211,0.0,,f802154620f88fa1
2026-06-10,EARNINGS_QUALITY,BRBR,-0.011904761904761904,-736.9137419378824,-87.41562458609144,8.430000305175781,0.0,,f802154620f88fa1
2026-06-10,EARNINGS_QUALITY,CADL,-0.011904761904761904,-736.9137419378824,-86.39082825401199,8.529999732971191,0.0,,f802154620f88fa1
2026-06-10,EARNINGS_QUALITY,CHH,-0.011904761904761904,-736.9137419378824,-6.791831722929792,108.5,0.0,,f802154620f88fa1
2026-06-10,EARNINGS_QUALITY,CMCSA,0.011904761904761904,736.9137419378824,30.602730243882288,24.07999992370605,0.0,,f802154620f88fa1
2026-06-10,EARNINGS_QUALITY,CMP,0.011904761904761904,736.9137419378824,25.489925486936574,28.90999984741211,0.0,,f802154620f88fa1
2026-06-10,EARNINGS_QUALITY,CNC,0.011904761904761904,736.9137419378824,11.088079327254322,66.45999908447266,0.0,,f802154620f88fa1
2026-06-10,EARNINGS_QUALITY,COP,0.011904761904761904,736.9137419378824,6.245031711337986,118.0,0.0,,f802154620f88fa1
2026-06-10,EARNINGS_QUALITY,CRM,0.011904761904761904,736.9137419378824,4.319541122939599,170.60000610351562,0.0,,f802154620f88fa1
2026-06-10,EARNINGS_QUALITY,CUBE,0.011904761904761904,736.9137419378824,17.58324372753215,41.90999984741211,0.0,,f802154620f88fa1
2026-06-10,EARNINGS_QUALITY,CW,-0.011904761904761904,-736.9137419378824,-1.0043664661368705,733.7100219726562,0.0,,f802154620f88fa1
