date,strategy_id,ticker,target_weight,simulated_notional,simulated_quantity,latest_price,realized_pnl,unrealized_pnl,run_id
2026-06-09,C3A1_002,BE,0.0094339622641509,593.1842664430931,2.284905434742065,259.6099853515625,0.0,,f802154620f88fa1
2026-06-09,C3A1_002,CLYM,0.0094339622641509,593.1842664430931,53.2720479793524,11.135000228881836,0.0,,f802154620f88fa1
2026-06-09,C3A1_002,VICR,0.0094339622641509,593.1842664430931,2.092508266735257,283.4800109863281,0.0,,f802154620f88fa1
2026-06-09,C3A1_002,INTC,0.0094339622641509,593.1842664430931,5.496518499884349,107.91999816894533,0.0,,f802154620f88fa1
2026-06-09,C3A1_002,RHLD,0.0094339622641509,593.1842664430931,4.85699074578905,122.12999725341795,0.0,,f802154620f88fa1
2026-06-09,C3A1_002,CRVS,0.0094339622641509,593.1842664430931,53.10512644507552,11.170000076293944,0.0,,f802154620f88fa1
2026-06-09,C3A1_002,UUUU,0.0094339622641509,593.1842664430931,41.27935081190952,14.369999885559082,0.0,,f802154620f88fa1
2026-06-09,C3A1_002,UCTT,0.0094339622641509,593.1842664430931,6.456076231772269,91.87999725341795,0.0,,f802154620f88fa1
2026-06-09,C3A1_002,HL,0.0094339622641509,593.1842664430931,40.88106527127221,14.510000228881836,0.0,,f802154620f88fa1
2026-06-09,C3A1_002,MKSI,0.0094339622641509,593.1842664430931,1.848156412747524,320.9599914550781,0.0,,f802154620f88fa1
2026-06-09,C3A1_002,JBIO,0.0094339622641509,593.1842664430931,38.97399842548704,15.220000267028809,0.0,,f802154620f88fa1
2026-06-09,C3A1_002,CAPR,0.0094339622641509,593.1842664430931,22.80600773637878,26.01000022888184,0.0,,f802154620f88fa1
2026-06-09,C3A1_002,KKR,-0.0094339622641509,-593.1842664430931,-6.189318542456746,95.83999633789062,0.0,,f802154620f88fa1
2026-06-09,C3A1_002,WAT,-0.0094339622641509,-593.1842664430931,-1.5982332647122046,371.1499938964844,0.0,,f802154620f88fa1
2026-06-09,C3A1_002,LW,-0.0094339622641509,-593.1842664430931,-13.620764106427355,43.54999923706055,0.0,,f802154620f88fa1
2026-06-09,C3A1_002,DASH,-0.0094339622641509,-593.1842664430931,-3.8105240150341806,155.6699981689453,0.0,,f802154620f88fa1
2026-06-09,C3A1_002,DV,-0.0094339622641509,-593.1842664430931,-56.81841860967915,10.4399995803833,0.0,,f802154620f88fa1
2026-06-09,C3A1_002,PATH,-0.0094339622641509,-593.1842664430931,-55.17993176214819,10.75,0.0,,f802154620f88fa1
2026-06-09,C3A1_002,EQH,-0.0094339622641509,-593.1842664430931,-14.147013167797931,41.93000030517578,0.0,,f802154620f88fa1
2026-06-09,C3A1_002,MZTI,-0.0094339622641509,-593.1842664430931,-5.392093945317131,110.01000213623048,0.0,,f802154620f88fa1
2026-06-09,C3A1_002,HTZ,-0.0094339622641509,-593.1842664430931,-112.13313246136724,5.289999961853027,0.0,,f802154620f88fa1
2026-06-09,C3A1_002,SVV,-0.0094339622641509,-593.1842664430931,-63.17191104949293,9.390000343322754,0.0,,f802154620f88fa1
2026-06-09,C3A1_002,ADSK,-0.0094339622641509,-593.1842664430931,-2.6471985969114944,224.0800018310547,0.0,,f802154620f88fa1
2026-06-09,C3A1_002,BROS,-0.0094339622641509,-593.1842664430931,-10.264479270560331,57.790000915527344,0.0,,f802154620f88fa1
2026-06-09,C3A1_003,CAPR,0.0092592592592592,581.7573653230264,22.3666805153287,26.01000022888184,0.0,,f802154620f88fa1
2026-06-09,C3A1_003,SATL,0.0092592592592592,581.7573653230264,90.61641096721851,6.420000076293945,0.0,,f802154620f88fa1
2026-06-09,C3A1_003,CLYM,0.0092592592592592,581.7573653230264,52.24583326132952,11.135000228881836,0.0,,f802154620f88fa1
2026-06-09,C3A1_003,UCTT,0.0092592592592592,581.7573653230264,6.331708562402954,91.87999725341795,0.0,,f802154620f88fa1
2026-06-09,C3A1_003,LUNR,0.0092592592592592,581.7573653230264,21.17791699544041,27.46999931335449,0.0,,f802154620f88fa1
2026-06-09,C3A1_003,VICR,0.0092592592592592,581.7573653230264,2.052198895078651,283.4800109863281,0.0,,f802154620f88fa1
2026-06-09,C3A1_003,ADEA,0.0092592592592592,581.7573653230264,19.055268661605364,30.530000686645508,0.0,,f802154620f88fa1
2026-06-09,C3A1_003,AOSL,0.0092592592592592,581.7573653230264,14.178829700978993,41.02999877929688,0.0,,f802154620f88fa1
2026-06-09,C3A1_003,BE,0.0092592592592592,581.7573653230264,2.240889789101192,259.6099853515625,0.0,,f802154620f88fa1
2026-06-09,C3A1_003,WLK,0.0092592592592592,581.7573653230264,6.755979110434375,86.11000061035156,0.0,,f802154620f88fa1
2026-06-09,C3A1_003,MKSI,0.0092592592592592,581.7573653230264,1.812554152577144,320.9599914550781,0.0,,f802154620f88fa1
2026-06-09,C3A1_003,CRVS,0.0092592592592592,581.7573653230264,52.082127247043466,11.170000076293944,0.0,,f802154620f88fa1
2026-06-09,C3A1_003,DB,-0.0092592592592592,-581.7573653230264,-18.236908221939014,31.89999961853028,0.0,,f802154620f88fa1
2026-06-09,C3A1_003,RHLD,-0.0092592592592592,-581.7573653230264,-4.763427318481702,122.12999725341795,0.0,,f802154620f88fa1
2026-06-09,C3A1_003,GLBE,-0.0092592592592592,-581.7573653230264,-17.96656411774755,32.380001068115234,0.0,,f802154620f88fa1
2026-06-09,C3A1_003,VTS,-0.0092592592592592,-581.7573653230264,-32.923450074202975,17.670000076293945,0.0,,f802154620f88fa1
2026-06-09,C3A1_003,STEP,-0.0092592592592592,-581.7573653230264,-13.51666712240121,43.040000915527344,0.0,,f802154620f88fa1
2026-06-09,C3A1_003,PAX,-0.0092592592592592,-581.7573653230264,-50.71990861197469,11.470000267028809,0.0,,f802154620f88fa1
2026-06-09,C3A1_003,KKR,-0.0092592592592592,-581.7573653230264,-6.070089603008749,95.83999633789062,0.0,,f802154620f88fa1
2026-06-09,C3A1_003,BBY,-0.0092592592592592,-581.7573653230264,-7.744373589622858,75.12000274658203,0.0,,f802154620f88fa1
2026-06-09,C3A1_003,RDY,-0.0092592592592592,-581.7573653230264,-43.51214437566164,13.369999885559082,0.0,,f802154620f88fa1
2026-06-09,C3A1_003,ADT,-0.0092592592592592,-581.7573653230264,-86.0587789387182,6.760000228881836,0.0,,f802154620f88fa1
2026-06-09,C3A1_003,MMM,-0.0092592592592592,-581.7573653230264,-3.719914109556121,156.38999938964844,0.0,,f802154620f88fa1
2026-06-09,C3A1_003,RGEN,-0.0092592592592592,-581.7573653230264,-4.470585902512823,130.1300048828125,0.0,,f802154620f88fa1
2026-06-09,C3A1_013,BRK.B,0.0092592592592592,576.3825774349162,1.1816687996742674,487.7699890136719,0.0,,f802154620f88fa1
2026-06-09,C3A1_013,COST,0.0092592592592592,576.3825774349162,0.5950738304689596,968.5900268554688,0.0,,f802154620f88fa1
2026-06-09,C3A1_013,INTC,0.0092592592592592,576.3825774349162,5.340831979376127,107.91999816894533,0.0,,f802154620f88fa1
2026-06-09,C3A1_013,KO,0.0092592592592592,576.3825774349162,7.086090526001411,81.33999633789062,0.0,,f802154620f88fa1
2026-06-09,C3A1_013,RTX,0.0092592592592592,576.3825774349162,3.1746121677981627,181.5599975585937,0.0,,f802154620f88fa1
2026-06-09,C3A1_013,CMCSA,0.0092592592592592,576.3825774349162,24.166983992282745,23.850000381469727,0.0,,f802154620f88fa1
2026-06-09,C3A1_013,APP,0.0092592592592592,576.3825774349162,1.1066403266177167,520.8400268554688,0.0,,f802154620f88fa1
2026-06-09,C3A1_013,PGR,0.0092592592592592,576.3825774349162,2.88004079034736,200.1300048828125,0.0,,f802154620f88fa1
2026-06-09,C3A1_013,AEP,0.0092592592592592,576.3825774349162,4.511447775496431,127.76000213623048,0.0,,f802154620f88fa1
2026-06-09,C3A1_013,MMM,0.0092592592592592,576.3825774349162,3.6855462605306935,156.38999938964844,0.0,,f802154620f88fa1
2026-06-09,C3A1_013,SNPS,0.0092592592592592,576.3825774349162,1.238813143002824,465.2699890136719,0.0,,f802154620f88fa1
2026-06-09,C3A1_013,ORLY,0.0092592592592592,576.3825774349162,6.440748588600286,89.48999786376953,0.0,,f802154620f88fa1
2026-06-09,C3A1_013,KALV,-0.0092592592592592,-576.3825774349162,-21.35541246101453,26.989999771118164,0.0,,f802154620f88fa1
2026-06-09,C3A1_013,USLM,-0.0092592592592592,-576.3825774349162,-5.3641935207551015,107.4499969482422,0.0,,f802154620f88fa1
2026-06-09,C3A1_013,VTOL,-0.0092592592592592,-576.3825774349162,-13.451169147252546,42.84999847412109,0.0,,f802154620f88fa1
2026-06-09,C3A1_013,NSP,-0.0092592592592592,-576.3825774349162,-15.465054208628288,37.27000045776367,0.0,,f802154620f88fa1
2026-06-09,C3A1_013,GAB,-0.0092592592592592,-576.3825774349162,-103.85271308587085,5.550000190734863,0.0,,f802154620f88fa1
2026-06-09,C3A1_013,CCB,-0.0092592592592592,-576.3825774349162,-8.033206654145173,71.75,0.0,,f802154620f88fa1
2026-06-09,C3A1_013,PRG,-0.0092592592592592,-576.3825774349162,-15.615892165204883,36.90999984741211,0.0,,f802154620f88fa1
2026-06-09,C3A1_013,SENEA,-0.0092592592592592,-576.3825774349162,-3.964116930054786,145.39999389648438,0.0,,f802154620f88fa1
2026-06-09,C3A1_013,PAX,-0.0092592592592592,-576.3825774349162,-50.251313340572615,11.470000267028809,0.0,,f802154620f88fa1
2026-06-09,C3A1_013,OBK,-0.0092592592592592,-576.3825774349162,-11.808698242535076,48.810001373291016,0.0,,f802154620f88fa1
2026-06-09,C3A1_013,NAVN,-0.0092592592592592,-576.3825774349162,-27.871497530426023,20.68000030517578,0.0,,f802154620f88fa1
2026-06-09,C3A1_013,CCOI,-0.0092592592592592,-576.3825774349162,-36.456835049779855,15.8100004196167,0.0,,f802154620f88fa1
2026-06-09,C3A2_008,VICR,0.0092592592592592,582.5033934122174,2.054830573011057,283.4800109863281,0.0,,f802154620f88fa1
2026-06-09,C3A2_008,CAPR,0.0092592592592592,582.5033934122174,22.39536287144658,26.01000022888184,0.0,,f802154620f88fa1
2026-06-09,C3A2_008,BE,0.0092592592592592,582.5033934122174,2.2437634385418352,259.6099853515625,0.0,,f802154620f88fa1
2026-06-09,C3A2_008,CLYM,0.0092592592592592,582.5033934122174,52.31283174124477,11.135000228881836,0.0,,f802154620f88fa1
2026-06-09,C3A2_008,UCTT,0.0092592592592592,582.5033934122174,6.3398281543869786,91.87999725341795,0.0,,f802154620f88fa1
2026-06-09,C3A2_008,INTC,0.0092592592592592,582.5033934122174,5.397548214375679,107.91999816894533,0.0,,f802154620f88fa1
2026-06-09,C3A2_008,JBIO,0.0092592592592592,582.5033934122174,38.27223279845129,15.220000267028809,0.0,,f802154620f88fa1
2026-06-09,C3A2_008,SIDU,0.0092592592592592,582.5033934122174,154.51018471068045,3.7699999809265137,0.0,,f802154620f88fa1
2026-06-09,C3A2_008,CRVS,0.0092592592592592,582.5033934122174,52.148915795306266,11.170000076293944,0.0,,f802154620f88fa1
2026-06-09,C3A2_008,LUNR,0.0092592592592592,582.5033934122174,21.20507491709453,27.46999931335449,0.0,,f802154620f88fa1
2026-06-09,C3A2_008,MKSI,0.0092592592592592,582.5033934122174,1.8148785173236928,320.9599914550781,0.0,,f802154620f88fa1
2026-06-09,C3A2_008,HL,0.0092592592592592,582.5033934122174,40.14496100784046,14.510000228881836,0.0,,f802154620f88fa1
2026-06-09,C3A2_008,SWKS,-0.0092592592592592,-582.5033934122174,-7.918752212413112,73.55999755859375,0.0,,f802154620f88fa1
2026-06-09,C3A2_008,ADT,-0.0092592592592592,-582.5033934122174,-86.16913811977321,6.760000228881836,0.0,,f802154620f88fa1
2026-06-09,C3A2_008,HEI.A,-0.0092592592592592,-582.5033934122174,-2.408730881204563,241.8300018310547,0.0,,f802154620f88fa1
2026-06-09,C3A2_008,BBY,-0.0092592592592592,-582.5033934122174,-7.754304740606807,75.12000274658203,0.0,,f802154620f88fa1
2026-06-09,C3A2_008,SNPS,-0.0092592592592592,-582.5033934122174,-1.2519685498028128,465.2699890136719,0.0,,f802154620f88fa1
2026-06-09,C3A2_008,ADSK,-0.0092592592592592,-582.5033934122174,-2.5995331517865496,224.0800018310547,0.0,,f802154620f88fa1
2026-06-09,C3A2_008,PCOR,-0.0092592592592592,-582.5033934122174,-12.735097770808451,45.7400016784668,0.0,,f802154620f88fa1
2026-06-09,C3A2_008,OTF,-0.0092592592592592,-582.5033934122174,-51.64037297887276,11.279999732971191,0.0,,f802154620f88fa1
2026-06-09,C3A2_008,CVSA,-0.0092592592592592,-582.5033934122174,-4.620109334966249,126.08000183105467,0.0,,f802154620f88fa1
2026-06-09,C3A2_008,LW,-0.0092592592592592,-582.5033934122174,-13.375508693844331,43.54999923706055,0.0,,f802154620f88fa1
2026-06-09,C3A2_008,ITGR,-0.0092592592592592,-582.5033934122174,-6.190259328988348,94.0999984741211,0.0,,f802154620f88fa1
2026-06-09,C3A2_008,EQH,-0.0092592592592592,-582.5033934122174,-13.892282117162637,41.93000030517578,0.0,,f802154620f88fa1
2026-06-09,C3A1_001,CAPR,0.0096153846153846,600.7384218500983,23.096440467656382,26.01000022888184,0.0,,f802154620f88fa1
2026-06-09,C3A1_001,BE,0.0096153846153846,600.7384218500983,2.31400352739353,259.6099853515625,0.0,,f802154620f88fa1
2026-06-09,C3A1_001,CRVS,0.0096153846153846,600.7384218500983,53.781416091933934,11.170000076293944,0.0,,f802154620f88fa1
2026-06-09,C3A1_001,CLYM,0.0096153846153846,600.7384218500983,53.95046335894183,11.135000228881836,0.0,,f802154620f88fa1
2026-06-09,C3A1_001,UUUU,0.0096153846153846,600.7384218500983,41.80504012764826,14.369999885559082,0.0,,f802154620f88fa1
2026-06-09,C3A1_001,HL,0.0096153846153846,600.7384218500983,41.401682451688856,14.510000228881836,0.0,,f802154620f88fa1
2026-06-09,C3A1_001,VICR,0.0096153846153846,600.7384218500983,2.119156196445439,283.4800109863281,0.0,,f802154620f88fa1
2026-06-09,C3A1_001,USAR,0.0096153846153846,600.7384218500983,28.74346568492154,20.89999961853028,0.0,,f802154620f88fa1
2026-06-09,C3A1_001,JBIO,0.0096153846153846,600.7384218500983,39.47032925823807,15.220000267028809,0.0,,f802154620f88fa1
2026-06-09,C3A1_001,ASM,0.0096153846153846,600.7384218500983,104.1141115833479,5.769999980926514,0.0,,f802154620f88fa1
2026-06-09,C3A1_001,ASTS,0.0096153846153846,600.7384218500983,6.771935836433218,88.70999908447266,0.0,,f802154620f88fa1
2026-06-09,C3A1_001,INTC,0.0096153846153846,600.7384218500983,5.566516234643198,107.91999816894533,0.0,,f802154620f88fa1
2026-06-09,C3A1_001,AMH,-0.0096153846153846,-600.7384218500983,-17.948562890356484,33.470001220703125,0.0,,f802154620f88fa1
2026-06-09,C3A1_001,BBY,-0.0096153846153846,-600.7384218500983,-7.997050051724499,75.12000274658203,0.0,,f802154620f88fa1
2026-06-09,C3A1_001,DASH,-0.0096153846153846,-600.7384218500983,-3.859050741416017,155.6699981689453,0.0,,f802154620f88fa1
2026-06-09,C3A1_001,MAA,-0.0096153846153846,-600.7384218500983,-4.324659175096994,138.91000366210938,0.0,,f802154620f88fa1
2026-06-09,C3A1_001,GLBE,-0.0096153846153846,-600.7384218500983,-18.55276102636231,32.380001068115234,0.0,,f802154620f88fa1
2026-06-09,C3A1_001,VTS,-0.0096153846153846,-600.7384218500983,-33.997646816993985,17.670000076293945,0.0,,f802154620f88fa1
2026-06-09,C3A1_001,SNPS,-0.0096153846153846,-600.7384218500983,-1.291160908795357,465.2699890136719,0.0,,f802154620f88fa1
