strategy_id,signal_date,rebalance_date,execution_date,ticker,action,previous_weight,target_weight,delta_weight,simulated_execution_price,turnover_contribution,estimated_transaction_cost,execution_convention,run_id,record_status
FUNDAMENTAL_MOMENTUM,2025-08-22,2025-08-22,2025-08-22,PFE,BUY,0.0,0.045454545454545456,0.045454545454545456,25.899999618530277,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
FUNDAMENTAL_MOMENTUM,2025-08-22,2025-08-22,2025-08-22,SBUX,COVER,-0.045454545454545456,0.0,0.045454545454545456,89.12999725341797,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
FUNDAMENTAL_MOMENTUM,2025-09-22,2025-09-22,2025-09-22,CSCO,COVER,-0.045454545454545456,0.0,0.045454545454545456,67.86000061035156,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
FUNDAMENTAL_MOMENTUM,2025-09-22,2025-09-22,2025-09-22,NFLX,BUY,0.0,0.045454545454545456,0.045454545454545456,122.19000244140624,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
FUNDAMENTAL_MOMENTUM,2025-09-22,2025-09-22,2025-09-22,PFE,SELL,0.045454545454545456,0.0,-0.045454545454545456,24.280000686645508,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
FUNDAMENTAL_MOMENTUM,2025-09-22,2025-09-22,2025-09-22,SBUX,SELL,0.0,-0.045454545454545456,-0.045454545454545456,84.2300033569336,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
FUNDAMENTAL_MOMENTUM,2025-11-17,2025-11-17,2025-11-17,NFLX,SELL,0.045454545454545456,0.0,-0.045454545454545456,110.75,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
FUNDAMENTAL_MOMENTUM,2025-11-17,2025-11-17,2025-11-17,QCOM,BUY,0.0,0.045454545454545456,0.045454545454545456,172.8000030517578,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
FUNDAMENTAL_MOMENTUM,2026-01-15,2026-01-15,2026-01-15,DE,SELL,0.0,-0.045454545454545456,-0.045454545454545456,513.7999877929688,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
FUNDAMENTAL_MOMENTUM,2026-01-15,2026-01-15,2026-01-15,HD,COVER,-0.045454545454545456,0.0,0.045454545454545456,376.0199890136719,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
FUNDAMENTAL_MOMENTUM,2026-02-13,2026-02-13,2026-02-13,ADBE,BUY,0.0,0.045454545454545456,0.045454545454545456,262.1700134277344,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
FUNDAMENTAL_MOMENTUM,2026-02-13,2026-02-13,2026-02-13,AMZN,SELL,0.045454545454545456,0.0,-0.045454545454545456,198.8800048828125,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
FUNDAMENTAL_MOMENTUM,2026-02-13,2026-02-13,2026-02-13,BAC,SELL,0.0,-0.045454545454545456,-0.045454545454545456,51.90999984741211,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
FUNDAMENTAL_MOMENTUM,2026-02-13,2026-02-13,2026-02-13,BLK,SELL,0.045454545454545456,0.0,-0.045454545454545456,1057.199951171875,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
FUNDAMENTAL_MOMENTUM,2026-02-13,2026-02-13,2026-02-13,GOOGL,SELL,0.045454545454545456,0.0,-0.045454545454545456,307.7300109863281,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
FUNDAMENTAL_MOMENTUM,2026-02-13,2026-02-13,2026-02-13,HD,SELL,0.0,-0.045454545454545456,-0.045454545454545456,390.2000122070313,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
FUNDAMENTAL_MOMENTUM,2026-02-13,2026-02-13,2026-02-13,INTC,COVER,-0.045454545454545456,0.0,0.045454545454545456,45.7599983215332,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
FUNDAMENTAL_MOMENTUM,2026-02-13,2026-02-13,2026-02-13,MA,BUY,0.0,0.045454545454545456,0.045454545454545456,529.0599975585938,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
FUNDAMENTAL_MOMENTUM,2026-02-13,2026-02-13,2026-02-13,META,SELL,0.045454545454545456,0.0,-0.045454545454545456,645.0999755859375,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
FUNDAMENTAL_MOMENTUM,2026-02-13,2026-02-13,2026-02-13,NFLX,BUY,0.0,0.045454545454545456,0.045454545454545456,76.13999938964844,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
FUNDAMENTAL_MOMENTUM,2026-02-13,2026-02-13,2026-02-13,RTX,BUY,0.0,0.045454545454545456,0.045454545454545456,201.13999938964844,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
FUNDAMENTAL_MOMENTUM,2026-02-13,2026-02-13,2026-02-13,TXN,COVER,-0.045454545454545456,0.0,0.045454545454545456,221.6699981689453,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
FUNDAMENTAL_MOMENTUM,2026-03-16,2026-03-16,2026-03-16,ABBV,COVER,-0.045454545454545456,0.045454545454545456,0.09090909090909091,221.08999633789065,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
FUNDAMENTAL_MOMENTUM,2026-03-16,2026-03-16,2026-03-16,ABBV,BUY,-0.045454545454545456,0.045454545454545456,0.09090909090909091,221.08999633789065,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
FUNDAMENTAL_MOMENTUM,2026-03-16,2026-03-16,2026-03-16,BAC,COVER,-0.045454545454545456,0.0,0.045454545454545456,47.119998931884766,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
FUNDAMENTAL_MOMENTUM,2026-03-16,2026-03-16,2026-03-16,BKNG,BUY,0.0,0.045454545454545456,0.045454545454545456,170.6204071044922,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
FUNDAMENTAL_MOMENTUM,2026-03-16,2026-03-16,2026-03-16,CAT,SELL,0.0,-0.045454545454545456,-0.045454545454545456,705.3699951171875,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
FUNDAMENTAL_MOMENTUM,2026-03-16,2026-03-16,2026-03-16,COP,COVER,-0.045454545454545456,0.0,0.045454545454545456,121.19000244140624,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
FUNDAMENTAL_MOMENTUM,2026-03-16,2026-03-16,2026-03-16,CRM,SELL,0.045454545454545456,0.0,-0.045454545454545456,195.1499938964844,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
FUNDAMENTAL_MOMENTUM,2026-03-16,2026-03-16,2026-03-16,HD,COVER,-0.045454545454545456,0.0,0.045454545454545456,342.44000244140625,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
FUNDAMENTAL_MOMENTUM,2026-03-16,2026-03-16,2026-03-16,JPM,SELL,0.0,-0.045454545454545456,-0.045454545454545456,286.3399963378906,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
FUNDAMENTAL_MOMENTUM,2026-03-16,2026-03-16,2026-03-16,KO,COVER,-0.045454545454545456,0.0,0.045454545454545456,78.0,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
FUNDAMENTAL_MOMENTUM,2026-03-16,2026-03-16,2026-03-16,MRK,SELL,0.045454545454545456,-0.045454545454545456,-0.09090909090909091,115.33999633789062,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
FUNDAMENTAL_MOMENTUM,2026-03-16,2026-03-16,2026-03-16,MRK,SHORT,0.045454545454545456,-0.045454545454545456,-0.09090909090909091,115.33999633789062,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
FUNDAMENTAL_MOMENTUM,2026-03-16,2026-03-16,2026-03-16,NVDA,SELL,0.045454545454545456,0.0,-0.045454545454545456,182.97000122070312,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
FUNDAMENTAL_MOMENTUM,2026-03-16,2026-03-16,2026-03-16,PEP,SELL,0.0,-0.045454545454545456,-0.045454545454545456,161.36000061035156,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
FUNDAMENTAL_MOMENTUM,2026-03-16,2026-03-16,2026-03-16,PFE,SELL,0.0,-0.045454545454545456,-0.045454545454545456,26.700000762939453,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
FUNDAMENTAL_MOMENTUM,2026-03-16,2026-03-16,2026-03-16,TXN,BUY,0.0,0.045454545454545456,0.045454545454545456,194.32000732421875,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
FUNDAMENTAL_MOMENTUM,2026-04-14,2026-04-14,2026-04-14,HD,SELL,0.0,-0.045454545454545456,-0.045454545454545456,341.0,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
FUNDAMENTAL_MOMENTUM,2026-04-14,2026-04-14,2026-04-14,LOW,SELL,0.0,-0.045454545454545456,-0.045454545454545456,246.8800048828125,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
FUNDAMENTAL_MOMENTUM,2026-04-14,2026-04-14,2026-04-14,PEP,COVER,-0.045454545454545456,0.0,0.045454545454545456,154.50999450683594,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
FUNDAMENTAL_MOMENTUM,2026-04-14,2026-04-14,2026-04-14,PFE,COVER,-0.045454545454545456,0.0,0.045454545454545456,27.200000762939453,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
CAPEX_EFFICIENCY,2018-01-31,2018-01-31,2018-01-31,AAPL,BUY,0.0,0.045454545454545456,0.045454545454545456,41.71749877929688,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
CAPEX_EFFICIENCY,2018-01-31,2018-01-31,2018-01-31,AMD,SELL,0.0,-0.045454545454545456,-0.045454545454545456,13.239999771118164,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
CAPEX_EFFICIENCY,2018-01-31,2018-01-31,2018-01-31,CAT,BUY,0.0,0.045454545454545456,0.045454545454545456,164.6999969482422,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
CAPEX_EFFICIENCY,2018-01-31,2018-01-31,2018-01-31,COST,BUY,0.0,0.045454545454545456,0.045454545454545456,197.44000244140625,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
CAPEX_EFFICIENCY,2018-01-31,2018-01-31,2018-01-31,CVX,SELL,0.0,-0.045454545454545456,-0.045454545454545456,125.41999816894533,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
CAPEX_EFFICIENCY,2018-01-31,2018-01-31,2018-01-31,F,BUY,0.0,0.045454545454545456,0.045454545454545456,11.09000015258789,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
CAPEX_EFFICIENCY,2018-01-31,2018-01-31,2018-01-31,HD,BUY,0.0,0.045454545454545456,0.045454545454545456,203.22000122070312,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
CAPEX_EFFICIENCY,2018-01-31,2018-01-31,2018-01-31,IBM,SELL,0.0,-0.045454545454545456,-0.045454545454545456,156.5487518310547,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
CAPEX_EFFICIENCY,2018-01-31,2018-01-31,2018-01-31,INTC,SELL,0.0,-0.045454545454545456,-0.045454545454545456,49.22999954223633,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
CAPEX_EFFICIENCY,2018-01-31,2018-01-31,2018-01-31,JPM,SELL,0.0,-0.045454545454545456,-0.045454545454545456,115.6500015258789,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
CAPEX_EFFICIENCY,2018-01-31,2018-01-31,2018-01-31,LMT,BUY,0.0,0.045454545454545456,0.045454545454545456,353.2799987792969,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
CAPEX_EFFICIENCY,2018-01-31,2018-01-31,2018-01-31,MCD,BUY,0.0,0.045454545454545456,0.045454545454545456,173.60000610351562,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
CAPEX_EFFICIENCY,2018-01-31,2018-01-31,2018-01-31,MMM,BUY,0.0,0.045454545454545456,0.045454545454545456,210.2759246826172,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
CAPEX_EFFICIENCY,2018-01-31,2018-01-31,2018-01-31,NFLX,SELL,0.0,-0.045454545454545456,-0.045454545454545456,28.194000244140625,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
CAPEX_EFFICIENCY,2018-01-31,2018-01-31,2018-01-31,NKE,SELL,0.0,-0.045454545454545456,-0.045454545454545456,67.5,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
CAPEX_EFFICIENCY,2018-01-31,2018-01-31,2018-01-31,ORCL,SELL,0.0,-0.045454545454545456,-0.045454545454545456,50.86000061035156,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
CAPEX_EFFICIENCY,2018-01-31,2018-01-31,2018-01-31,PEP,SELL,0.0,-0.045454545454545456,-0.045454545454545456,119.83999633789062,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
CAPEX_EFFICIENCY,2018-01-31,2018-01-31,2018-01-31,PFE,SELL,0.0,-0.045454545454545456,-0.045454545454545456,35.977230072021484,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
CAPEX_EFFICIENCY,2018-01-31,2018-01-31,2018-01-31,SBUX,BUY,0.0,0.045454545454545456,0.045454545454545456,57.22999954223633,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
CAPEX_EFFICIENCY,2018-01-31,2018-01-31,2018-01-31,TGT,BUY,0.0,0.045454545454545456,0.045454545454545456,75.38999938964844,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
CAPEX_EFFICIENCY,2018-01-31,2018-01-31,2018-01-31,WMT,BUY,0.0,0.045454545454545456,0.045454545454545456,35.92333221435547,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
CAPEX_EFFICIENCY,2018-01-31,2018-01-31,2018-01-31,XOM,SELL,0.0,-0.045454545454545456,-0.045454545454545456,86.55999755859375,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
CAPEX_EFFICIENCY,2018-03-01,2018-03-01,2018-03-01,AAPL,SELL,0.045454545454545456,0.0,-0.045454545454545456,44.6349983215332,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
CAPEX_EFFICIENCY,2018-03-01,2018-03-01,2018-03-01,ABBV,BUY,0.0,0.045454545454545456,0.045454545454545456,115.91000366210938,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
CAPEX_EFFICIENCY,2018-03-01,2018-03-01,2018-03-01,AMD,COVER,-0.045454545454545456,0.0,0.045454545454545456,12.260000228881836,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
CAPEX_EFFICIENCY,2018-03-01,2018-03-01,2018-03-01,AXP,SELL,0.0,-0.045454545454545456,-0.045454545454545456,97.81999969482422,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
CAPEX_EFFICIENCY,2018-03-01,2018-03-01,2018-03-01,BAC,SELL,0.0,-0.045454545454545456,-0.045454545454545456,32.06999969482422,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
CAPEX_EFFICIENCY,2018-03-01,2018-03-01,2018-03-01,BKNG,SELL,0.0,-0.045454545454545456,-0.045454545454545456,81.3843994140625,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
CAPEX_EFFICIENCY,2018-03-01,2018-03-01,2018-03-01,CVX,COVER,-0.045454545454545456,0.0,0.045454545454545456,111.52999877929688,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
CAPEX_EFFICIENCY,2018-03-01,2018-03-01,2018-03-01,GE,SELL,0.0,-0.045454545454545456,-0.045454545454545456,67.86091613769531,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
CAPEX_EFFICIENCY,2018-03-01,2018-03-01,2018-03-01,GM,BUY,0.0,0.045454545454545456,0.045454545454545456,39.59000015258789,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
CAPEX_EFFICIENCY,2018-03-01,2018-03-01,2018-03-01,IBM,COVER,-0.045454545454545456,0.0,0.045454545454545456,148.69024658203125,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
CAPEX_EFFICIENCY,2018-03-01,2018-03-01,2018-03-01,JPM,COVER,-0.045454545454545456,0.0,0.045454545454545456,115.4800033569336,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
CAPEX_EFFICIENCY,2018-03-01,2018-03-01,2018-03-01,MCD,SELL,0.045454545454545456,0.0,-0.045454545454545456,157.8000030517578,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
CAPEX_EFFICIENCY,2018-03-01,2018-03-01,2018-03-01,MMM,SELL,0.045454545454545456,0.0,-0.045454545454545456,197.4498291015625,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
CAPEX_EFFICIENCY,2018-03-01,2018-03-01,2018-03-01,MU,SELL,0.0,-0.045454545454545456,-0.045454545454545456,48.77000045776367,0.045454545454545456,2.272727272727273e-05,NEXT_OPEN_TO_OPEN,FUNDAMENTAL_STRATEGY_EXPANSION_V1_2026-06-09,SIMULATED | RESEARCH ONLY | NO LIVE FILL
