strategy_id,regime_id,regime,observations,net_cumulative_return,net_sharpe,alters_weights
HIGH_CONVICTION_FILING_DRIFT_V2,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_DOWN_INFLATION_DOWN,271,0.04502606564565936,0.5210063519312756,False
HIGH_CONVICTION_FILING_DRIFT_V2,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_DOWN_INFLATION_UP,265,-0.05279763541316851,-0.5820320478860618,False
HIGH_CONVICTION_FILING_DRIFT_V2,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_UP_INFLATION_DOWN,579,0.03759711372344321,0.26637479162645733,False
HIGH_CONVICTION_FILING_DRIFT_V2,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_UP_INFLATION_UP,1005,0.14108623348037108,0.49918259254583336,False
CASH_FLOW_INFLECTION_CONTINUATION,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_DOWN_INFLATION_DOWN,271,0.05037517083172616,0.5640967451735,False
CASH_FLOW_INFLECTION_CONTINUATION,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_DOWN_INFLATION_UP,265,-0.0066791537720573,-0.04391616098389211,False
CASH_FLOW_INFLECTION_CONTINUATION,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_UP_INFLATION_DOWN,579,0.06592184120480038,0.45028490983322955,False
CASH_FLOW_INFLECTION_CONTINUATION,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_UP_INFLATION_UP,1005,0.2142188940325649,0.6917014293545632,False
BALANCE_SHEET_REPAIR_AFTER_STRESS,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_DOWN_INFLATION_DOWN,271,0.08940190331875164,0.8211267153385474,False
BALANCE_SHEET_REPAIR_AFTER_STRESS,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_DOWN_INFLATION_UP,265,0.02080717029467638,0.3187031954185111,False
BALANCE_SHEET_REPAIR_AFTER_STRESS,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_UP_INFLATION_DOWN,579,-0.10778542504465793,-0.5518906684681155,False
BALANCE_SHEET_REPAIR_AFTER_STRESS,MARKET_PROXY_REGIME_V0,MARKET_PROXY_GROWTH_UP_INFLATION_UP,1005,-0.21966917875159409,-0.753683792781415,False
